partition,product_type,scene_id,detect_id,SLC_product_identifier,swath_index,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,SLC,36076e547370064ev,36076e547370064ev_044.18072579999999760503_013.21534680999999977757,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,44.1807258,13.21534681,8482.0,6436.0,6442.0,8449.0,6429.0,8512.0,175.3551528,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.59950328000000041584_015.35845409999999944262,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.59950328,15.3584541,4860.0,4421.0,4423.0,4852.0,4419.0,4866.0,25.42333333,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.09197903999999823554_012.56806568999999917935,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,44.09197904,12.56806569,23359.0,5147.0,5149.0,23352.0,5146.0,23363.0,15.17258691,ais/manual,True,False,1.2243897401452786,1.632695200539397,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.80674546000000191270_015.46636237999999963222,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.80674546,15.46636238,3921.0,6159.0,6163.0,3912.0,6154.0,3930.0,34.4,ais/manual,True,True,3.536390484966349,4.923674328050652,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.51175666999999691598_015.44800131000000043002,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.51175667,15.44800131,2843.0,3832.0,3836.0,2832.0,3828.0,2854.0,30.3,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.72921191999999734890_015.58595204999999950246,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.72921192,15.58595205,1449.0,5683.0,5684.0,1444.0,5682.0,1452.0,23.19,ais/manual,True,True,0.4944739162042065,4.962896664789319,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.10319464999999894417_012.57897537999999926228,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,44.10319465,12.57897538,23153.0,5246.0,5252.0,23139.0,5239.0,23164.0,23.02,ais/manual,True,True,2.3914691030806035,3.0305045560316235,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.63724947000000042863_015.20445272999999986041,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.63724947,15.20445273,7848.0,4550.0,4552.0,7842.0,4549.0,7851.0,14.51342204,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.48833982000000020207_014.29979411000000055765,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,2,43.48833982,14.29979411,4891.0,1568.0,1574.0,4872.0,1562.0,4908.0,158.3912322,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.54605555999999921823_015.31530640000000076384,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.54605556,15.3153064,5382.0,3956.0,3958.0,5376.0,3955.0,5385.0,26.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.64739466000000334134_013.40009934000000058063,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,43.64739466,13.40009934,1422.0,2401.0,2405.0,1408.0,2397.0,1432.0,32.4595458,ais/manual,True,False,1.3694686083671754,1.328165651557323,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.34637774000000121077_014.04380779000000067924,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,2,43.34637774,14.04380779,9532.0,193.0,198.0,9516.0,188.0,9548.0,107.1,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.50256539000000088890_014.08133517999999995141,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,2,44.50256539,14.08133518,14752.0,9325.0,9327.0,14746.0,9324.0,14756.0,17.25,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.03627065999999956603_013.75521932999999918934,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,2,44.03627066,13.75521933,19388.0,5337.0,5341.0,19380.0,5333.0,19396.0,28.56621159,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.71422723999999959688_012.69742358000000059803,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,44.71422724,12.69742358,23528.0,10188.0,10190.0,23521.0,10187.0,23532.0,15.5385822,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.64392986000000007607_015.51407668999999955872,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.64392986,15.51407669,2304.0,4938.0,4939.0,2298.0,4936.0,2309.0,23.705,ais/manual,True,True,3.536101615603417,5.27718727347348,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.79837521999999694344_015.46555142000000060420,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.79837522,15.46555142,3896.0,6092.0,6096.0,3887.0,6088.0,3904.0,25.625,ais/manual,True,True,4.236758341935165,5.799054998843532,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_044.47212895999999915375_013.16298463999999945884,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,3,44.47212896,13.16298464,11240.0,8689.0,8697.0,11221.0,8682.0,11257.0,125.1333156,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.38885484000000047899_014.50997154999999949609,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.38885484,14.50997155,20023.0,1872.0,1879.0,19997.0,1865.0,20047.0,155.4893084,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,36076e547370064ev,36076e547370064ev_043.62205579999999827123_015.19101522999999964725,S1A_IW_SLC__1SDV_20200613T051117_20200613T051144_032994_03D25F_B3C5,1,43.6220558,15.19101523,8022.0,4417.0,4419.0,8014.0,4415.0,8027.0,28.2,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_043.99723261999999834870_012.73529027999999918563,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,43.99723262,12.73529028,17473.0,5954.0,5955.0,17464.0,5951.0,17479.0,18.0,ais/manual,True,True,2.942164153685221,2.635147367254401,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.67827565000000333839_012.34199745999999997537,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.67827565,12.34199746,8964.0,10032.0,10034.0,8955.0,10030.0,8971.0,20.17,ais/manual,True,True,7.077733462430194,7.214989801621018,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.20696444000000013830_013.35946035999999992328,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.20696444,13.35946036,6733.0,8253.0,8254.0,6728.0,8252.0,6738.0,22.56,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.49286843000000146731_012.35546977999999995745,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.49286843,12.35546978,7727.0,8587.0,8589.0,7718.0,8586.0,7733.0,26.44417917,ais/manual,True,False,4.812628685137582,5.41764258969146,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.61768375999999847181_012.35724326999999966858,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.61768376,12.35724327,8335.0,9570.0,9574.0,8330.0,9567.0,8340.0,13.72,ais/manual,True,True,6.42139369166488,6.382503160031179,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.12580161000000344984_012.79062648999999929345,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.12580161,12.79062649,17037.0,7019.0,7021.0,17029.0,7017.0,17045.0,21.7,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.16777773999999823218_012.63008465999999963003,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.16777774,12.63008466,20418.0,7183.0,7186.0,20412.0,7181.0,20425.0,15.74,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.68508681000000137828_012.27203006999999956861,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.68508681,12.27203007,10455.0,10016.0,10018.0,10449.0,10015.0,10462.0,18.39,ais/manual,True,True,1.8047939587538069,2.013735530864794,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.02335355000000305381_012.96550251000000031354,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.02335355,12.96550251,13149.0,6398.0,6400.0,13143.0,6396.0,13156.0,27.38,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.26286289000000095939_012.50812690999999965413,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.26286289,12.50812691,3420.0,6933.0,6934.0,3414.0,6932.0,3423.0,17.9,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.67658937000000207718_012.27432162000000026580,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.67658937,12.27432162,10363.0,9952.0,9954.0,10357.0,9950.0,10368.0,21.98,ais/manual,True,True,1.7096888025201589,1.874841511687762,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.67486547000000030039_012.30026645000000051766,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.67486547,12.30026645,9814.0,9964.0,9965.0,9807.0,9962.0,9817.0,16.12,ais/manual,True,True,3.7660170376543287,3.8826297332776543,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.07659882000000095559_012.58814560999999976332,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.07659882,12.58814561,857.0,5552.0,5554.0,846.0,5550.0,866.0,24.00784339,ais/manual,True,False,0.6844198449169536,0.4646338648419818,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.16081896000000028835_013.25881182000000002574,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.16081896,13.25881182,8342.0,7784.0,7786.0,8334.0,7783.0,8347.0,24.00614543,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.50894753000000036991_012.45287146999999983166,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.50894753,12.45287147,5808.0,8811.0,8815.0,5787.0,8806.0,5828.0,156.89655180000003,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.05839278999999919506_012.91648570999999989795,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.05839279,12.91648571,14262.0,6621.0,6625.0,14252.0,6618.0,14269.0,26.275,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.18587549000000080923_012.47071165999999919904,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.18587549,12.47071166,3784.0,6291.0,6292.0,3778.0,6288.0,3791.0,15.6,ais/manual,True,True,2.8282055479108053,2.344075635972636,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.16016564000000244050_012.51345655999999983976,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.16016564,12.51345656,2786.0,6132.0,6134.0,2780.0,6130.0,2790.0,22.32,ais/manual,True,True,3.6091147372875496,3.25985894302004,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.66083520000000106620_012.49428351000000070314,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.6608352,12.49428351,5744.0,10046.0,10047.0,5738.0,10044.0,5748.0,25.64,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.65788904000000059114_012.37521863000000088562,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.65788904,12.37521863,8172.0,9904.0,9908.0,8161.0,9900.0,8182.0,14.96,ais/manual,True,True,9.049327332731576,9.02031261902009,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_043.82240294999999719039_013.20774656000000035760,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,43.82240295,13.20774656,7630.0,5081.0,5083.0,7625.0,5079.0,7633.0,16.8,ais/manual,True,True,7.909942162785274,7.499512456763336,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.22423889000000229998_012.67890017999999940912,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.22423889,12.67890018,19734.0,7677.0,7680.0,19727.0,7673.0,19741.0,21.7,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.14972548000000074353_012.54690571000000076651,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.14972548,12.54690571,2058.0,6084.0,6086.0,2052.0,6082.0,2064.0,21.8,ais/manual,True,True,5.019549646672268,4.781597626431218,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_043.74571705999999693404_013.45619521000000062827,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,43.74571706,13.45619521,2793.0,4749.0,4752.0,2785.0,4747.0,2799.0,25.3,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.74670128999999718644_012.44484575999999975693,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.74670129,12.44484576,7198.0,10671.0,10673.0,7191.0,10670.0,7201.0,17.15,ais/manual,True,True,6.103096083053477,5.912509589105846,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.03608249999999912916_012.91252549000000016122,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.0360825,12.91252549,14226.0,6442.0,6445.0,14218.0,6440.0,14232.0,23.28,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.14907500999999712121_012.55856125000000034220,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.14907501,12.55856125,1820.0,6091.0,6093.0,1811.0,6088.0,1827.0,18.72,ais/manual,True,True,5.683645890989449,5.54342841876645,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.42320734999999842785_013.73381267999999977292,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,1,44.42320735,13.73381268,1171.0,10347.0,10350.0,1160.0,10343.0,1179.0,84.21420483,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.50581279000000023416_012.41753250000000008413,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.50581279,12.4175325,6515.0,8751.0,8753.0,6502.0,8749.0,6527.0,90.98246639,ais/manual,True,False,9.901670734346991,9999.99,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.50761750000000205318_012.37040217999999924814,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.5076175,12.37040218,7494.0,8718.0,8723.0,7478.0,8713.0,7508.0,69.6832755,ais/manual,True,False,6.317602153157131,6.721913897429633,HIGH
validation,SLC,13dd786ee6c95e06v,13dd786ee6c95e06v_044.65119903000000078919_012.38182632000000005235,S1A_IW_SLC__1SDV_20200618T051929_20200618T051956_033067_03D4A2_167D,2,44.65119903,12.38182632,8001.0,9858.0,9861.0,7990.0,9854.0,8011.0,15.72,ais/manual,True,True,9.248143803414084,9.19058809018484,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.32550033900000041598_003.19818543399999999366,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.325500339,3.1981854339999995,16462.0,8016.0,8025.0,16415.0,8007.0,16510.0,182.985432,ais/manual,True,False,8.707744012870588,8.457731103387882,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.37840832000000013124_004.12425267800000039387,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,2,6.37840832,4.124252678,11811.0,9420.0,9424.0,11800.0,9416.0,11822.0,41.81685783,ais/manual,True,False,2.790589010406665,2.659826007606799,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.36889887400000009876_003.99847641599999992224,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,2,6.368898874,3.998476416,15483.0,9147.0,9153.0,15466.0,9142.0,15500.0,20.97971553,ais/manual,True,False,6.203684170341093,5.402242533200433,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.43121209899999968229_004.95622506700000009516,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.431212099,4.956225067,3887.0,2967.0,2984.0,3858.0,2949.0,3913.0,240.1687969,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.76623248200000038111_004.49483120799999991135,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.766232482,4.494831208,17681.0,4813.0,4816.0,17669.0,4809.0,17693.0,50.08408303,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.38520801199999965547_005.08750982300000043068,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.3852080120000005,5.087509823,462.0,2823.0,2825.0,457.0,2822.0,468.0,26.95480625,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.32451215299999969233_003.17919819900000000246,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.324512153,3.179198199,17078.0,7978.0,7984.0,17037.0,7973.0,17120.0,178.5379064,ais/manual,True,False,8.758475379421329,8.432884583841727,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.41550330899999998735_005.03159308700000007519,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.415503309,5.031593087,1962.0,2967.0,2973.0,1952.0,2961.0,1972.0,28.79184254,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.25621045799999997428_003.36106215700000010571,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.256210457999999,3.361062157,10716.0,7737.0,7743.0,10675.0,7731.0,10757.0,170.89497240000003,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.29009794400000021852_004.00899164800000029629,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,2,6.290097943999998,4.008991648,14689.0,8555.0,8557.0,14683.0,8553.0,14696.0,25.19928583,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.46617037399999983194_004.90987260300000016855,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.466170374,4.909872603,5217.0,3162.0,3165.0,5210.0,3159.0,5223.0,24.38426156,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.46248666899999957280_004.98627992199999958700,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.462486669,4.986279922,3305.0,3257.0,3261.0,3296.0,3253.0,3314.0,34.12560461,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.37043910099999965979_003.39233624299999991791,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.3704391010000005,3.392336243,10457.0,8670.0,8674.0,10445.0,8667.0,10468.0,62.37468305,ais/manual,True,False,2.6634840957466825,2.917113398669802,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.36592729300000037540_003.37732321199999985240,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.365927293,3.377323212,10910.0,8612.0,8615.0,10902.0,8609.0,10918.0,26.49093979,ais/manual,True,False,3.3378676963080545,3.484748440046384,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.32310476500000007150_003.42267872899999980874,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.323104765,3.422678729,9175.0,8352.0,8363.0,9135.0,8341.0,9214.0,173.79037730000005,ais/manual,True,False,8.368680890585182,8.797248238472529,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.98933292400000016897_004.49425246499999975214,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.989332924,4.494252465,18950.0,6534.0,6536.0,18944.0,6532.0,18956.0,28.12928594,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.31201753800000009420_003.20848719999999998365,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.312017537999999,3.2084872000000004,16035.0,7928.0,7938.0,15990.0,7918.0,16081.0,183.4322086,ais/manual,True,False,9999.99,9.87684417662043,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.33748476500000013090_003.29665249399999993329,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.337484765,3.296652494,13331.0,8264.0,8271.0,13308.0,8257.0,13354.0,29.03634606,ais/manual,True,True,7.229463612662676,7.556897876454577,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.35537591399999968189_003.32984618600000015221,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.355375914,3.329846186,12373.0,8455.0,8463.0,12344.0,8447.0,12402.0,114.1214215,ais/manual,True,False,5.0340538633694445,5.016616900348685,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.51465331899999977594_005.03986729300000035892,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.514653319,5.039867293,2258.0,3745.0,3749.0,2247.0,3741.0,2269.0,33.48092713,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.29111875600000036712_003.21381291199999985508,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.291118756,3.213812912,15722.0,7775.0,7779.0,15696.0,7770.0,15749.0,32.56948524,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.36266714499999963550_003.38220344799999983465,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.362667145,3.3822034480000003,10732.0,8594.0,8597.0,10721.0,8592.0,10742.0,47.96602831,ais/manual,True,False,3.6330487377441454,3.8077336119321714,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.46662963400000023739_005.04484643300000001886,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.466629633999999,5.044846433,1896.0,3383.0,3392.0,1879.0,3373.0,1913.0,120.2359004,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.37625880399999989123_003.35029478200000019328,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.376258804,3.350294782,11849.0,8649.0,8655.0,11819.0,8643.0,11879.0,98.37142334,ais/manual,True,False,2.615528166763737,2.6489880810194424,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.31763107699999970635_003.36399767599999988121,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.317631077000001,3.3639976760000003,11023.0,8217.0,8222.0,11002.0,8212.0,11044.0,54.32421847,ais/manual,True,False,8.80114726476292,8.94042080830311,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.36274774099999973487_003.39531422100000002118,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.3627477410000015,3.395314221,10311.0,8616.0,8620.0,10293.0,8611.0,10326.0,52.22083035,ais/manual,True,False,3.498224718475839,3.7691924265887,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.31852229999999970289_003.22865176800000019952,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.3185223,3.228651768,15419.0,8010.0,8015.0,15407.0,8005.0,15432.0,185.6340693,ais/manual,True,False,9.516932381270154,9.239646442505558,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_006.34633931100000037162_003.31465046400000007409,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,3,6.346339311,3.314650464,12805.0,8361.0,8367.0,12775.0,8356.0,12835.0,102.0020209,ais/manual,True,False,6.120320234565427,6.415413652347683,HIGH
validation,SLC,9b89b9dcce7dc85ev,9b89b9dcce7dc85ev_005.45532186800000040705_004.99302282100000027754,S1A_IW_SLC__1SDV_20200630T053000_20200630T053030_033242_03D9F7_9D63,1,5.455321868,4.993022821,3104.0,3212.0,3215.0,3098.0,3210.0,3109.0,25.29928834,ais/manual,True,True,9999.99,9999.99,HIGH
