partition,product_type,scene_id,detect_id,SLC_product_identifier,swath_index,detect_lat,detect_lon,detect_scene_column,detect_scene_row,top,left,bottom,right,vessel_length_m,source,is_vessel,is_fishing,global_shoreline_vector_distance_from_shore_km,xView3_shoreline_distance_from_shore_km,confidence
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.78972090999999977612_007.89163474800000042109,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.78972091,7.891634747999999,4248.0,11903.0,11910.0,4236.0,11898.0,4257.0,50.40965367,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.47879255000000142672_007.83773806499999992070,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.47879255,7.837738065,17994.0,1073.0,1081.0,17981.0,1065.0,18004.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.68298710999999912019_007.71430826100000022194,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.68298711,7.714308261,20992.0,2574.0,2582.0,20976.0,2565.0,21007.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.68720938999999958696_007.57577613399999982846,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.68720939,7.575776134,3274.0,2962.0,2964.0,3267.0,2959.0,3280.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.78255537999999802423_007.45449532199999964632,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.78255538,7.454495322,11092.0,11496.0,11499.0,11077.0,11492.0,11105.0,59.75,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.74698446000000018330_006.04421201200000002274,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,55.74698446,6.044212012000001,5617.0,2696.0,2706.0,5587.0,2687.0,5644.0,188.478866,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.72233080000000171594_008.18138134500000013816,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.7223308,8.181381345,19389.0,11142.0,11149.0,19371.0,11134.0,19405.0,55.62072258,ais/manual,True,False,1.901335600738551,3.02169152235231,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.66934213999999769840_008.25596002800000050570,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.66934214,8.255960027999999,17988.0,10788.0,10794.0,17970.0,10781.0,18005.0,,ais/manual,False,,1.6890715044916214,2.732166745534004,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.57248670999999973219_007.57104926400000000086,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.57248671,7.571049264,2737.0,2055.0,2065.0,2707.0,2044.0,2764.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.24508756000000175845_007.38745561999999988956,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.24508756,7.38745562,9272.0,7203.0,7214.0,9251.0,7192.0,9290.0,144.0,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.45912235000000123364_007.89592680600000029756,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.45912235,7.895926806,2404.0,9304.0,9307.0,2398.0,9302.0,2408.0,19.20514171,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.46525726000000133808_007.66105051699999961556,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.46525726,7.661050517,6097.0,9160.0,9163.0,6085.0,9156.0,6107.0,22.5,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.48320312999999970316_007.80121162300000037249,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.48320313,7.801211622999999,18581.0,1076.0,1084.0,18566.0,1069.0,18593.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_057.00275792000000052440_005.70971370599999961115,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,57.00275792,5.7097137060000005,18268.0,12428.0,12433.0,18250.0,12424.0,18286.0,67.0,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.52746505999999726555_006.96232925400000013383,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.52746506,6.962329254,17768.0,9097.0,9101.0,17758.0,9094.0,17776.0,18.9,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.53733718000000152415_007.60116563900000041798,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.53733718,7.601165638999999,2074.0,1803.0,1806.0,2067.0,1800.0,2081.0,16.03,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.35450448000000278626_007.01397357100000018448,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.35450448,7.013973571,15976.0,7771.0,7776.0,15962.0,7765.0,15988.0,197.8529964,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.47894267000000212420_007.87301856599999982933,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.47894267,7.873018566,17452.0,1105.0,1114.0,17437.0,1096.0,17466.0,26.713961600000005,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.67951492000000257576_007.63410639399999979560,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.67951492,7.634106394,2312.0,2950.0,2954.0,2300.0,2946.0,2322.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.68820665999999874884_005.57958004500000015469,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,56.68820666,5.579580045,18988.0,9839.0,9845.0,18960.0,9832.0,19016.0,111.4527511,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.74018304999999884330_007.65954482899999966605,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.74018305,7.659544829,2236.0,3449.0,3459.0,2219.0,3438.0,2253.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.49374473000000307366_007.86056608999999983922,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.49374473,7.86056609,17722.0,1210.0,1218.0,17710.0,1203.0,17734.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.46999732999999821459_007.96946925099999958775,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.46999733,7.969469251,1333.0,9451.0,9454.0,1325.0,9447.0,1340.0,21.2,ais/manual,True,True,9.379399083140187,9.31069096318254,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.38521544000000318420_007.75764068600000022968,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.38521544,7.757640686,4152.0,8608.0,8612.0,4144.0,8604.0,4160.0,14.02,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.75981580999999920323_006.77637828399999975204,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.75981581,6.776378284,16769.0,2887.0,2901.0,16742.0,2872.0,16796.0,97.7867399,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.49283154999999823076_008.10798668800000044143,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.49283155,8.107986687999999,13964.0,1418.0,1420.0,13958.0,1415.0,13968.0,15.97,ais/manual,True,True,5.615521822209653,5.464242957627749,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.67705500000000284899_008.25368627199999949084,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.677055,8.253686272000001,18064.0,10846.0,10850.0,18053.0,10842.0,18073.0,,ais/manual,False,,0.8317819350973027,2.2761563500882587,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.16711975999999850728_007.00755128700000007314,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.16711976,7.007551287,15075.0,6286.0,6307.0,15037.0,6264.0,15110.0,109.3615246,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.63220067000000312873_007.76534920000000017382,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.63220067,7.7653492,5360.0,10560.0,10566.0,5346.0,10554.0,5375.0,132.2,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.48292041999999923974_007.96765759500000037008,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.48292042,7.967657595,21348.0,9080.0,9083.0,21341.0,9077.0,21355.0,22.75,ais/manual,True,True,9.382025968890057,9.305223835568045,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.65024443000000076154_005.95574897599999975029,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,56.65024443,5.9557489760000015,11989.0,9797.0,9802.0,11975.0,9793.0,12004.0,149.4481939,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.48839799000000283513_007.80865069700000002939,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.48839799,7.808650697000001,18493.0,1124.0,1133.0,18477.0,1114.0,18507.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.66917512999999928525_008.25808459599999977740,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.66917513,8.258084596,17956.0,10788.0,10792.0,17944.0,10785.0,17968.0,,ais/manual,False,,1.728791237374044,2.854306043300755,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.58751105000000336531_007.56479121799999987275,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.58751105,7.564791218,2916.0,2168.0,2178.0,2884.0,2157.0,2945.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.87500207000000074231_006.68666453400000015961,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.87500207,6.686664534,18913.0,3727.0,3736.0,18888.0,3718.0,18938.0,149.2683494,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.60490802000000343241_007.55399648599999995469,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.60490802,7.553996486,3179.0,2295.0,2307.0,3144.0,2283.0,3214.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.87780493999999720245_006.87420632899999972665,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.87780494,6.874206329,21130.0,11801.0,11804.0,21122.0,11798.0,21138.0,37.45,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.68292224000000345541_007.71669620000000033855,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.68292224,7.7166962,20954.0,2575.0,2578.0,20943.0,2573.0,20966.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.72896945000000101800_007.62871750199999976161,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.72896945,7.628717502000001,2661.0,3335.0,3345.0,2638.0,3324.0,2683.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.67651157000000239350_007.26868055500000043168,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.67651157,7.268680555,13522.0,10513.0,10531.0,13489.0,10493.0,13552.0,91.92595171,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.49340824000000083061_007.82496132300000013515,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.49340824,7.824961322999999,18268.0,1177.0,1185.0,18253.0,1169.0,18281.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.64795503999999937150_007.59277503399999975642,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.64795504,7.592775034,2796.0,2667.0,2677.0,2771.0,2656.0,2820.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.62972667999999742960_007.63377398200000012451,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.62972668,7.633773982,2052.0,2558.0,2565.0,2040.0,2551.0,2064.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.62747029999999881511_007.56984320200000038170,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.6274703,7.569843202,3049.0,2486.0,2497.0,3016.0,2475.0,3081.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.49834172999999992726_007.82402288599999984342,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.49834173,7.824022886,18309.0,1215.0,1225.0,18292.0,1205.0,18326.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.63473221000000279446_006.61981362800000017188,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.63473221,6.619813627999999,18769.0,1776.0,1781.0,18752.0,1770.0,18784.0,156.73710359999995,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.72136623000000099637_008.18499714999999916643,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.72136623,8.18499715,19329.0,11137.0,11141.0,19319.0,11133.0,19336.0,28.3646525,ais/manual,True,False,1.6780880472983108,2.831023212164049,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.56880282000000192966_007.90331217399999985673,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.56880282,7.903312174,2879.0,10174.0,10178.0,2871.0,10169.0,2887.0,16.7,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.56540179999999651272_007.58002850899999991441,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.56540179999999,7.580028509,2557.0,2006.0,2018.0,2524.0,1994.0,2587.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.30106646000000125696_006.80306065300000017970,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.30106646,6.803060652999999,19224.0,7185.0,7196.0,19202.0,7175.0,19245.0,228.0693461,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.94876825000000053478_008.04789139200000036567,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.94876825,8.047891392,17276.0,4947.0,4950.0,17269.0,4944.0,17283.0,25.34391415,ais/manual,True,False,5.678600907081671,5.628148247031507,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.71041087999999774638_007.68189283300000003152,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.71041088,7.681892832999999,21645.0,2762.0,2781.0,21617.0,2744.0,21670.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.48847929000000078759_007.82637418399999962304,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.48847929,7.826374184,18220.0,1139.0,1149.0,18202.0,1130.0,18236.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.70305962999999849217_005.75729800099999966534,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,55.70305963,5.7572980010000006,10566.0,2138.0,2150.0,10545.0,2125.0,10585.0,74.59785282,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.52729455000000058362_007.94499182399999970272,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.52729455,7.944991824,2015.0,9881.0,9885.0,2008.0,9878.0,2022.0,22.5,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.72874604999999803567_006.88083063300000041806,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.72874605,6.880830633,20216.0,10627.0,10631.0,20199.0,10622.0,20232.0,76.65002122,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.67096799000000117985_007.66588758500000011509,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.67096799,7.665887585,21685.0,2438.0,2442.0,21676.0,2435.0,21693.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.46999732999999821459_007.96946925099999958775,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.46999733,7.969469251,21251.0,8980.0,8983.0,21243.0,8976.0,21258.0,21.2,ais/manual,True,True,9.382643055916946,9.313937756495545,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.35380947000000162461_005.17850933799999957330,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,56.35380947,5.1785093380000005,24679.0,6908.0,6914.0,24660.0,6902.0,24699.0,123.7645882,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.64718836000000123931_008.12364821100000078502,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.64718836,8.123648211,19856.0,10502.0,10507.0,19843.0,10498.0,19865.0,54.58020055,ais/manual,True,False,2.1920563545990435,2.4572308319447096,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.64294822000000095841_007.68415958100000029418,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.64294822,7.684159581,1332.0,2704.0,2707.0,1325.0,2701.0,1339.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.81265355000000027985_007.26306192399999961395,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.81265355,7.263061924,14349.0,11583.0,11587.0,14333.0,11579.0,14365.0,101.2166433,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.47342737000000312264_007.81242464600000019459,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.47342737,7.812424646,18356.0,1009.0,1017.0,18343.0,1001.0,18366.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.67704227000000116732_008.25156480399999914255,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.67704227,8.251564804,18095.0,10844.0,10850.0,18079.0,10839.0,18111.0,,ais/manual,False,,0.8445090759817332,2.1527284276629963,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.48292041999999923974_007.96765759500000037008,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.48292042,7.967657595,1430.0,9551.0,9554.0,1423.0,9548.0,1437.0,22.75,ais/manual,True,True,9.37866491433919,9.302041095189654,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.73806601999999799091_008.13019852799999931392,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.73806602,8.130198528,20244.0,11223.0,11225.0,20235.0,11220.0,20253.0,40.2,ais/manual,True,True,5.35152815866425,5.963369962214894,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.52849745000000325490_005.74528644000000010550,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,56.52849745,5.74528644,15136.0,8683.0,8688.0,15114.0,8678.0,15154.0,80.50298547,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.72403558999999972912_008.10274193599999925652,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,56.72403559,8.102741936000001,20584.0,11089.0,11094.0,20576.0,11085.0,20592.0,20.05,ais/manual,True,True,6.496357787818938,6.979763403142513,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.66971522000000049957_006.89198090200000024197,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.66971522,6.891980902,19711.0,10168.0,10173.0,19702.0,10164.0,19720.0,20.3415132,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.45315784999999664251_008.30953548799999985874,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.45315785,8.309535488,10772.0,1284.0,1288.0,10768.0,1280.0,10777.0,18.0,ais/manual,True,True,1.126798570019566,2.631271744341102,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.59649713000000303964_007.60366386100000024584,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.59649713,7.603663861,2349.0,2271.0,2281.0,2330.0,2261.0,2366.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.57264708000000297261_007.55407200600000017232,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.57264708,7.554072006,3006.0,2042.0,2052.0,2974.0,2031.0,3038.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.88343952999999686426_006.82911641799999991065,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.88343953,6.829116418,16541.0,3905.0,3918.0,16512.0,3892.0,16566.0,117.9822074,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.47368225000000308000_007.83899590199999973805,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.47368225,7.838995902000001,17948.0,1034.0,1041.0,17935.0,1026.0,17958.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.94551429999999925258_005.11679428700000027419,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,55.94551429999999,5.116794287,23735.0,3616.0,3621.0,23705.0,3611.0,23765.0,110.1366163,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.45691962000000074795_006.52360933100000028873,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.45691962,6.523609331,19475.0,295.0,299.0,19459.0,291.0,19492.0,143.38704230000005,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.44671059000000212791_008.09274369599999943148,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,1,55.44671059,8.092743696,13950.0,1042.0,1046.0,13943.0,1038.0,13957.0,19.99,ais/manual,True,True,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.55656035999999886599_007.54641840900000016035,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.55656036,7.546418409,3042.0,1909.0,1920.0,3012.0,1897.0,3069.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.55913014000000060832_007.58945100900000024780,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.55913014,7.5894510089999985,2375.0,1965.0,1977.0,2339.0,1953.0,2408.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_055.67881579000000158430_007.60391323300000010477,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,55.67881579,7.603913232999999,2784.0,2919.0,2928.0,2763.0,2911.0,2803.0,,ais/manual,False,,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.34194338999999729367_007.65776932400000021062,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,2,56.34194339,7.657769323999998,5485.0,8186.0,8189.0,5475.0,8182.0,5493.0,38.78106548,ais/manual,True,False,9999.99,9999.99,HIGH
validation,SLC,cd36e75010a021f7v,cd36e75010a021f7v_056.00565521000000046570_005.50330855200000002014,S1A_IW_SLC__1SDV_20200427T054900_20200427T054928_032309_03BD1A_6DE0,3,56.00565521,5.503308552000001,16821.0,4360.0,4365.0,16810.0,4354.0,16831.0,22.19610496,ais/manual,True,True,9999.99,9999.99,HIGH
